CRIM,INDUS,NOX,RM,DIS,PTRATIO,LSTAT
0.00033179768254155224,0.10667155425219943,0.026748971193415683,0.5228971067254263,0.49849503041766324,0.37234042553191493,0.08112582781456953
0.0004211537657463402,0.10667155425219943,0.026748971193415683,0.4265184901322091,0.49849503041766324,0.37234042553191493,0.2348233995584989
0.0005796343661472849,0.2056451612903226,0.0493827160493826,0.44395478060931215,0.48817393992852537,0.6702127659574466,0.1757726269315673
0.0014524016442418494,0.2056451612903226,0.0493827160493826,0.3895382257137384,0.48817393992852537,0.6702127659574466,0.31346578366445915
0.001369452223606461,0.2056451612903226,0.0493827160493826,0.44529603372293536,0.48817393992852537,0.6702127659574466,0.19481236203090505
0.0009209858437484687,0.3793988269794722,0.057613168724279795,0.5472312703583061,0.37807927688712273,0.7021276595744679,0.1376931567328918
0.0017133888457531918,0.3793988269794722,0.057613168724279795,0.4598582103851313,0.37807927688712273,0.7021276595744679,0.22488962472406182
0.0009589762288091206,0.3793988269794722,0.057613168724279795,0.4797853995018203,0.37807927688712273,0.7021276595744679,0.10458057395143486
0.002125101214028838,0.3793988269794722,0.057613168724279795,0.514274765280705,0.37807927688712273,0.7021276595744679,0.16032008830022074
0.0008164560860372072,0.45344574780058655,0.10699588477366251,0.5196397777351983,0.2838890960179687,0.6489361702127658,0.13934878587196467
0.0009980905897591411,0.45344574780058655,0.10699588477366251,0.5221306763747843,0.30672280369922433,0.6489361702127658,0.19895143487858719
0.0010701374442676555,0.45344574780058655,0.10699588477366251,0.5207894232611611,0.26576580672735045,0.6489361702127658,0.282560706401766
0.0009076105306649847,0.45344574780058655,0.10699588477366251,0.4941559685763556,0.2692486064254471,0.6489361702127658,0.2356512141280353
0.0005635615109293168,0.45344574780058655,0.10699588477366251,0.5117838666411191,0.35323591193881915,0.6489361702127658,0.29277041942604853
0.0008716433022051957,0.45344574780058655,0.10699588477366251,0.4431883502586701,0.30672280369922433,0.6489361702127658,0.2033664459161148
0.0003912560070891407,0.16129032258064516,0.08436213991769548,0.6066296225330524,0.38839127390446393,0.6808510638297873,0.09823399558498896
0.00043048276562809796,0.16129032258064516,0.08436213991769548,0.5859360030657214,0.38839127390446393,0.6808510638297873,0.15149006622516556
0.0003402275017118153,0.16129032258064516,0.08436213991769548,0.5251963977773518,0.38839127390446393,0.6808510638297873,0.1376931567328918
0.00032808856210663655,0.16129032258064516,0.08436213991769548,0.4993293734431884,0.38839127390446393,0.6808510638297873,0.1594922737306843
0.0004975841262233916,0.14772727272727273,0.13168724279835387,0.541866257903813,0.3318935336322054,0.6276595744680851,0.21771523178807944
0.0005735648963446956,0.14772727272727273,0.13168724279835387,0.5880436865299866,0.3008211405032328,0.6276595744680851,0.13245033112582782
0.0005120834151962439,0.14772727272727273,0.13168724279835387,0.4702050201187967,0.29986632596459,0.6276595744680851,0.30711920529801323
0.0007327198822792613,0.14772727272727273,0.13168724279835387,0.49051542441080664,0.2380670916349153,0.6276595744680851,0.18515452538631344
0.0005651350771744325,0.10813782991202346,0.21399176954732513,0.6602797470779843,0.20843146704980492,0.5531914893617023,0.10402869757174393
0.0005248967403350438,0.10813782991202346,0.21399176954732513,0.6740754933895382,0.2077767370804499,0.5531914893617023,0.10954746136865343
0.0004554350303720765,0.10813782991202346,0.21399176954732513,0.5472312703583061,0.17847757095181366,0.5531914893617023,0.19536423841059603
0.0003709120434915727,0.10813782991202346,0.21399176954732513,0.5449319793063806,0.17845938400822048,0.5531914893617023,0.17853200883002204
0.00040137179009345635,0.5344574780058651,0.1625514403292181,0.552021460049818,0.23063772517709535,0.5957446808510638,0.17742825607064017
0.00025210779198533257,0.5344574780058651,0.1625514403292181,0.5077601073002492,0.23063772517709535,0.5957446808510638,0.12362030905077262
0.0004115999706867088,0.5344574780058651,0.1625514403292181,0.5150411956313469,0.2260091480326274,0.5957446808510638,0.24448123620309048
0.001300664899177115,0.08907624633431087,0.12345679012345678,0.5870856485916843,0.2151151688203039,0.574468085106383,0.1357615894039735
0.0012219865869213266,0.08907624633431087,0.12345679012345678,0.49856294309254656,0.2151151688203039,0.574468085106383,0.2651766004415011
0.001287064790915757,0.08907624633431087,0.12345679012345678,0.8637670051734051,0.2151151688203039,0.574468085106383,0.0684326710816777
0.0008491637844178277,0.08907624633431087,0.12345679012345678,0.8160567158459476,0.2151151688203039,0.574468085106383,0.050772626931567325
0.0007000121838986407,0.08907624633431087,0.12345679012345678,0.7386472504311171,0.2151151688203039,0.574468085106383,0.1230684326710817
0.0015998672809269833,0.29692082111436957,0.2777777777777778,0.6066296225330524,0.14987860215151544,0.8829787234042552,0.21219646799116998
0.0012138939605178742,0.29692082111436957,0.2777777777777778,0.6169764322667176,0.15699879056825106,0.8829787234042552,0.16390728476821192
0.0025001719683110735,0.29692082111436957,0.2777777777777778,0.5449319793063806,0.1441406214478626,0.8829787234042552,0.24558498896247244
0.0023074101032843925,0.29692082111436957,0.2777777777777778,0.4935811458133742,0.1441406214478626,0.8829787234042552,0.32312362030905073
0.0014980350653502061,0.29692082111436957,0.2777777777777778,0.4993293734431884,0.11743309478125653,0.8829787234042552,0.2924944812362031
0.001419581548272292,0.29692082111436957,0.2777777777777778,0.43878137574247933,0.08887049986814467,0.8829787234042552,0.40673289183222955
0.001853211446390621,0.29692082111436957,0.2777777777777778,0.43590726192757245,0.09833680400840238,0.8829787234042552,0.46716335540838855
0.00140328389787645,0.29692082111436957,0.2777777777777778,0.4916650699367694,0.09027998799661723,0.8829787234042552,0.3410596026490066
0.0013678786573613452,0.29692082111436957,0.2777777777777778,0.5581529028549531,0.11851521792505161,0.8829787234042552,0.29083885209713023
0.0028921023609338355,0.29692082111436957,0.2777777777777778,0.5112090438781375,0.12871809328083372,0.8829787234042552,0.3813465783664459
0.0011420719011872333,0.29692082111436957,0.2777777777777778,0.5046943858976817,0.14987860215151544,0.8829787234042552,0.3109823399558499
0.0010623820106310136,0.3500733137829912,0.33333333333333337,0.6043303314811267,0.14075784993952845,0.5531914893617023,0.2326158940397351
0.00131471459779422,0.3500733137829912,0.33333333333333337,0.45066104617742864,0.11128590784675683,0.5531914893617023,0.3995584988962472
0.0024255399692570115,0.3500733137829912,0.33333333333333337,0.4849588043686529,0.12898180396293502,0.5531914893617023,0.423841059602649
0.0015284948119520898,0.3500733137829912,0.33333333333333337,0.5159992335696492,0.10247433367585411,0.5531914893617023,0.24061810154525382
0.0018547850126357371,0.3500733137829912,0.33333333333333337,0.45353515999233573,0.12126144640762397,0.5531914893617023,0.3871412803532009
0.0014078921990228605,0.3500733137829912,0.33333333333333337,0.5010538417321325,0.14554101610453857,0.5531914893617023,0.2844922737306843
0.0016259435215603304,0.3500733137829912,0.33333333333333337,0.4713546656447595,0.14711418672534987,0.5531914893617023,0.23647902869757176
0.0013966524401291763,0.3500733137829912,0.33333333333333337,0.4428051350833492,0.12257090634633398,0.5531914893617023,0.37637969094922735
0.0015560322212416157,0.3500733137829912,0.33333333333333337,0.41578846522322277,0.14818721639734833,0.5531914893617023,0.3278145695364238
0.0007043956898671775,0.9233870967741936,0.4032921810699587,0.44242191990802826,0.10258345533741327,0.6914893617021276,0.34878587196467986
0.000734293448524377,0.9233870967741936,0.4032921810699587,0.46809733665453146,0.09710009184406516,0.6914893617021276,0.34602649006622516
0.0009741499033155941,0.9233870967741936,0.4032921810699587,0.4598582103851313,0.08705180550882523,0.6914893617021276,0.4470198675496688
0.0016191996662241197,0.9233870967741936,0.4032921810699587,0.4397394136807816,0.07409360819867418,0.6914893617021276,0.6534216335540839
0.0010359685772308562,0.9233870967741936,0.4032921810699587,0.4441463881969726,0.07972246724076786,0.6914893617021276,0.4373620309050772
0.00182870877200239,0.9233870967741936,0.4032921810699587,0.464648400076643,0.07850394202002382,0.6914893617021276,0.3609271523178808
0.004282685331260422,0.9233870967741936,0.4032921810699587,0.39317876987928735,0.0570706289954442,0.6914893617021276,0.7044701986754967
0.0028417482410901308,0.7855571847507332,0.4917695473251028,0.4085073768921249,0.05989869872418592,0.9148936170212765,0.42660044150110377
0.0035867194605635074,0.7855571847507332,0.4917695473251028,0.5499137765855527,0.06209931889896243,0.9148936170212765,0.3769315673289183
0.009834002248850959,0.7855571847507332,0.4917695473251028,0.39777735198313835,0.0773217906864662,0.9148936170212765,0.4583333333333333
0.0037511571331781046,0.7855571847507332,0.4917695473251028,0.5550871814523856,0.08992534259654995,0.9148936170212765,0.2999448123620309
0.01333732269842333,0.7855571847507332,0.4917695473251028,0.5297949798812033,0.10379288708636071,0.9148936170212765,0.2905629139072847
0.0065609844590101725,0.7855571847507332,0.4917695473251028,0.538608928913585,0.10892160517964154,0.9148936170212765,0.2591059602649006
0.0036360620021067803,0.7855571847507332,0.4917695473251028,0.4332247557003258,0.12187980248979259,0.9148936170212765,0.3669977924944812
0.010900880163039448,0.7855571847507332,0.4917695473251028,0.42077026250239513,0.11061299093380865,0.9148936170212765,0.4299116997792494
0.00619827743951099,0.7855571847507332,0.4917695473251028,0.5315194481701476,0.08921605179641535,0.9148936170212765,0.42025386313465785
0.003555360533250129,0.7855571847507332,0.4917695473251028,0.4562176662195824,0.07613963935290856,0.9148936170212765,0.41859823399558493
0.0038890689748036084,0.7855571847507332,0.4917695473251028,0.5543207511017435,0.06549118387909321,0.9148936170212765,0.35485651214128033
0.002736656495434185,0.7855571847507332,0.4917695473251028,0.4399310212684423,0.04901381298365905,0.9148936170212765,0.5405629139072847
0.0060492382365807396,0.7855571847507332,0.4917695473251028,0.49626365204062084,0.049022906455455637,0.9148936170212765,0.461644591611479
0.003198610585964598,0.7855571847507332,0.4917695473251028,0.5006706265568118,0.04385781447498842,0.9148936170212765,0.6189293598233996
0.018234485648401456,0.7855571847507332,0.4917695473251028,0.2793638628089672,0.028171575625858217,0.9148936170212765,0.9017660044150109
0.037256765997661236,0.7008797653958945,0.9999999999999999,0.3529411764705882,0.017459465849466685,0.22340425531914887,0.6923289183222958
0.04598275281477283,0.7008797653958945,0.9999999999999999,0.3653956696685189,0.02566177740999738,0.22340425531914887,0.6812913907284768
0.031172572110921136,0.7008797653958945,0.9999999999999999,0.25713738264035246,0.019669179496039815,0.22340425531914887,0.760485651214128
0.026672172649890052,0.7008797653958945,0.9999999999999999,0.492239892699751,0.026325600851148975,0.22340425531914887,0.7193708609271523
0.024151207127625664,0.7008797653958945,0.9999999999999999,0.3960528836941942,0.035191735852831266,0.22340425531914887,0.41169977924944806
0.026551682434549757,0.7008797653958945,0.9999999999999999,0.26154435715654345,0.030117578590330027,0.22340425531914887,0.7671081677704195
0.026128730307380433,0.7008797653958945,0.9999999999999999,0.31136232994826596,0.03637388718638891,0.22340425531914887,0.7337196467991169
0.030658128346357217,0.7008797653958945,0.9999999999999999,0.3901130484767198,0.03601924178632161,0.22340425531914887,0.5441501103752759
0.018548749307068863,0.7008797653958945,0.9999999999999999,0.4907070319984671,0.044412516254580856,0.22340425531914887,0.3413355408388521
0.01674724075158919,0.7008797653958945,0.9999999999999999,0.35313278405824866,0.04201183970027918,0.22340425531914887,0.31870860927152317
0.01259145229823846,0.7008797653958945,0.9999999999999999,0.27802260969534387,0.04370322545444626,0.22340425531914887,0.2866997792494481
0.024085229742919736,0.7008797653958945,0.9999999999999999,0.41157309829469246,0.0448853767880039,0.22340425531914887,0.3879690949227373
0.015820297835627068,0.7008797653958945,0.9999999999999999,0.4920482851120903,0.0563613381953096,0.22340425531914887,0.3694812362030905
0.03966162481055387,0.7008797653958945,0.9999999999999999,0.4964552596282813,0.0560066927952423,0.22340425531914887,0.3667218543046357
0.02742905801379073,0.7008797653958945,0.9999999999999999,0.3278405824870666,0.05517918686175195,0.22340425531914887,0.3976269315673289
0.01368170891092581,0.7008797653958945,0.4526748971193414,0.6480168614677141,0.06799188862315746,0.22340425531914887,0.07891832229580573
0.015022162556586567,0.7008797653958945,0.4526748971193414,0.47997700708948077,0.05707972246724079,0.22340425531914887,0.12969094922737306
0.01594584594246952,0.7008797653958945,0.9999999999999999,0.5650507760107301,0.05786176104174813,0.22340425531914887,0.15618101545253862
0.014242348084542769,0.7008797653958945,0.4526748971193414,0.5152328032190076,0.060817139375642246,0.22340425531914887,0.10402869757174393
0.016376778298453364,0.7008797653958945,0.4526748971193414,0.7526346043303315,0.07650337822477245,0.22340425531914887,0.0
0.02054009739026286,0.7008797653958945,0.4526748971193414,0.8126077792680589,0.08285062153879731,0.22340425531914887,0.005242825607064017
0.017002383278475815,0.7008797653958945,0.4526748971193414,0.9223989269975091,0.09388100282806973,0.22340425531914887,0.043874172185430466
0.025132550476633212,0.7008797653958945,0.4526748971193414,0.4393561985054609,0.11752402949922254,0.22340425531914887,0.2734547461368653
0.03279401972892399,0.7008797653958945,0.4526748971193414,0.48668327265759725,0.10492047758913876,0.22340425531914887,0.22295805739514352
0.022523015654286598,0.7008797653958945,0.4526748971193414,0.8369419429009389,0.08332348207222036,0.22340425531914887,0.0543598233995585
0.020163677864913382,0.7008797653958945,0.4526748971193414,0.4437631730216517,0.11787867489928981,0.22340425531914887,0.28725165562913907
0.02578490608282263,0.7008797653958945,0.4526748971193414,0.5284537267675801,0.08824305031417946,0.22340425531914887,0.2585540838852097
0.02746109132663773,0.7008797653958945,0.4526748971193414,0.5443571565433992,0.10301994198364996,0.22340425531914887,0.26462472406181015
0.013500074407203877,0.7008797653958945,0.4526748971193414,0.4433799578463308,0.11787867489928981,0.22340425531914887,0.3504415011037527
0.025936642827887366,0.7008797653958945,0.4526748971193414,0.44433799578463307,0.11449590339095565,0.22340425531914887,0.2842163355408388
0.0014928647762591117,0.1315982404692082,0.257201646090535,0.3853228587852079,0.13335576389709825,0.4255319148936172,0.3576158940397351
0.0009605497950542364,0.1315982404692082,0.257201646090535,0.5470396627706459,0.1379206867389901,0.4255319148936172,0.20171081677704192
0.0008783871575414062,0.1315982404692082,0.257201646090535,0.4403142364437632,0.14297665705789814,0.4255319148936172,0.21826710816777045
0.00067798225646702,0.1315982404692082,0.257201646090535,0.571948649166507,0.18211495967045255,0.4255319148936172,0.09933774834437087
0.000718220593306409,0.1315982404692082,0.257201646090535,0.471163058057099,0.22054397148287247,0.4255319148936172,0.23123620309050769
0.0005387216437742751,0.1315982404692082,0.257201646090535,0.5276872964169382,0.19895606943775063,0.4255319148936172,0.12582781456953643
0.0006755095095104097,0.1315982404692082,0.257201646090535,0.6321134316918952,0.1623821258718366,0.4255319148936172,0.1432119205298013
0.0005786227878468533,0.07331378299120235,0.2119341563786007,0.6551063422111517,0.1545344597113732,0.5531914893617023,0.09133554083885209
0.0006694400397078201,0.07331378299120235,0.2119341563786007,0.8055182985246215,0.1465322045303677,0.5531914893617023,0.1608719646799117
0.0007031593163888723,0.07331378299120235,0.2119341563786007,0.49492239892699763,0.13351944638943702,0.5531914893617023,0.21302428256070638
0.0009521199758839734,0.07331378299120235,0.2119341563786007,0.6886376700517342,0.1428584419245424,0.5531914893617023,0.08526490066225167
0.0010538397938718138,0.07331378299120235,0.2119341563786007,0.575205978156735,0.1561712846347607,0.5531914893617023,0.10899558498896247
0.0008627638926791854,0.07331378299120235,0.2119341563786007,0.391454301590343,0.16898398639616619,0.5531914893617023,0.3380242825607064
0.0006086329440929898,0.07331378299120235,0.2119341563786007,0.49664686721594176,0.19551873709863687,0.5531914893617023,0.315121412803532
0.0005586160170160958,0.07331378299120235,0.2119341563786007,0.8181643993102127,0.18819849230237612,0.5531914893617023,0.0750551876379691
0.0008140957366695336,0.1092375366568915,0.10699588477366251,0.6171680398543783,0.2417954150715202,0.2765957446808509,0.1365894039735099
0.00134281399502843,0.1092375366568915,0.10699588477366251,0.5738647250431118,0.3125517191208432,0.2765957446808509,0.0780905077262693
0.0008697325431932695,0.1092375366568915,0.10699588477366251,0.6943858976815481,0.3125517191208432,0.2765957446808509,0.1009933774834437
0.0009481860602711838,0.1092375366568915,0.10699588477366251,0.6495497221689978,0.4865189280615447,0.2765957446808509,0.09299116997792495
0.0007057444609344197,0.1092375366568915,0.10699588477366251,0.6089289135849779,0.4865189280615447,0.2765957446808509,0.08167770419426049
0.0009027774343407005,0.1092375366568915,0.10699588477366251,0.6930446445679249,0.4865189280615447,0.2765957446808509,0.031456953642384114
0.00017477825079678655,0.09054252199413491,0.03292181069958855,0.6206169764322668,0.46285771444679863,0.31914893617021267,0.09105960264900662
9.070485427203005e-05,0.09054252199413491,0.03292181069958855,0.5830618892508143,0.46285771444679863,0.31914893617021267,0.07312362030905077
8.41857941136933e-05,0.0,0.07613168724279828,0.8265951331672735,0.41091580354463525,0.1914893617021276,0.03421633554083886
0.00037979145301758306,0.03885630498533725,0.039094650205761305,0.7139298716229162,0.5619219961989289,0.0,0.06484547461368653
0.0004534118737712134,0.03885630498533725,0.039094650205761305,0.6794405058440315,0.5619219961989289,0.0,0.1898454746136865
0.00035247883890593087,0.03885630498533725,0.039094650205761305,0.7114389729833303,0.5619219961989289,0.0,0.13493377483443708
0.00028301712894296366,0.03702346041055718,0.03703703703703709,0.6541483042728492,0.5932399130664098,0.46808510638297873,0.0780905077262693
0.0001288076369216189,0.03702346041055718,0.03703703703703709,0.6848055182985245,0.5932399130664098,0.46808510638297873,0.0750551876379691
0.0003161744176793315,0.057551319648093846,0.061728395061728336,0.4983713355048859,0.46744082423228356,0.22340425531914887,0.15728476821192053
0.0001736542749074181,0.057551319648093846,0.061728395061728336,0.7758191224372485,0.46744082423228356,0.22340425531914887,0.0380794701986755
0.0003234802609602261,0.08137829912023462,0.0639917695473251,0.822379766238743,0.3626840291354837,0.22340425531914887,0.05739514348785872
0.00015477147996602894,0.08137829912023462,0.0639917695473251,0.8570607396052886,0.3626840291354837,0.22340425531914887,0.031732891832229576
0.0014622926320682912,0.37133431085043994,0.21399176954732513,0.44644567924889833,0.2560539788485846,0.6382978723404256,0.25220750551876375
0.0025106249440821995,0.37133431085043994,0.21399176954732513,0.5297949798812033,0.2932917458556502,0.6382978723404256,0.25496688741721857
0.002761271567411353,0.37133431085043994,0.21399176954732513,0.4257520597815675,0.2932917458556502,0.6382978723404256,0.45060706401766
0.0014561107646767647,0.37133431085043994,0.21399176954732513,0.47959379191415985,0.28277059898698725,0.6382978723404256,0.3567880794701987
0.004826240071358982,0.37133431085043994,0.21399176954732513,0.3416363287986205,0.24965217470378015,0.6382978723404256,0.5894039735099337
0.001889853060384031,0.37133431085043994,0.21399176954732513,0.45966660279747085,0.24984313761150873,0.6382978723404256,0.4288079470198675
0.004152641320860498,0.37133431085043994,0.21399176954732513,0.35313278405824866,0.23055588393092602,0.6382978723404256,0.613962472406181
0.0023701279579111494,0.37133431085043994,0.21399176954732513,0.4303506418854187,0.22942829342814797,0.6382978723404256,0.3945916114790287
0.0015083756435323955,0.37133431085043994,0.21399176954732513,0.5391837516765664,0.2560539788485846,0.6382978723404256,0.21109271523178808
0.0031834369114581247,0.37133431085043994,0.21399176954732513,0.35466564475953255,0.22350844328856312,0.6382978723404256,0.7676600441501105
0.002154661779919227,0.37133431085043994,0.21399176954732513,0.5022034872580955,0.2560539788485846,0.6382978723404256,0.2135761589403974
0.0004414977293439083,0.49230205278592387,0.33950617283950624,0.44587085648591673,0.18027807836753995,0.404255319148936,0.3250551876379691
0.0007172090150059773,0.49230205278592387,0.33950617283950624,0.5903429775819123,0.20837690621902538,0.404255319148936,0.21964679911699775
0.0011730936357338014,0.49230205278592387,0.33950617283950624,0.4579421345085265,0.16001782320472135,0.404255319148936,0.44674392935982343
0.0012131071773953163,0.49230205278592387,0.33950617283950624,0.5388005365012455,0.20312087952059216,0.404255319148936,0.24199779249448122
